id,title,description,severity,package,cvss_score,fix_version,target,reference,published_date,detected_by,tool,tool_count,confidence_score,affected_assets,in_kev,kev_ransomware,kev_due_date,epss_score,epss_percentile,has_exploit,asset_criticality,asset_env,asset_owner,internet_facing,asset_tags,pci_scope,gdpr_scope,requires_auth,network_exposed,in_blast_radius,source_asset,affected_asset_count,crown_jewel_reachable,nearest_critical_asset_hops,shortest_attack_path,blast_radius_score
CVE-2026-40973,Insecure Temporary File,"## Overview

Affected versions of this package are vulnerable to Insecure Temporary File due to the `ApplicationTemp` mechanism creating a temporary directory using a predictable name. Because the name can be easily guessed, a local attacker on the same server can maliciously pre-create this directory before the Spring Boot application starts. When the application launches, it would blindly use the existing directory without verifying if it is actually owned by the application's user or the attacker.
## Remediation
Upgrade `org.springframework.boot:spring-boot` to version 3.5.14, 4.0.6 or higher.
## References
- [GitHub Commit](https://github.com/spring-projects/spring-boot/commit/5ceb1a228932e35cc803d1c1fea68f0f984aaa90)
- [Spring Security Advisory](https://spring.io/security/cve-2026-40973)
",HIGH,org.springframework.boot:spring-boot,7.3,3.5.14,tn.esprit.spring.services:timesheet-devops@1.0,,,['Snyk'],Snyk,1,0.8,['tn.esprit.spring.services:timesheet-devops@1.0'],0,Unknown,,0.00136,0.03317,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
CVE-2026-40972,Timing Attack,"## Overview

Affected versions of this package are vulnerable to Timing Attack in DevTool due to comparing the user-provided ""remote secret"" against the actual secret using standard string comparison logic (like `String.equals()` or `==`). Standard string comparisons are not constant-time. They evaluate character by character and exit immediately (return false) as soon as they find the first mismatch. Because the comparison stops early upon a mismatch, it takes slightly longer to reject a guess that gets the first few characters correct than a guess that is completely wrong. An attacker on the same network can measure these microsecond differences to deduce the secret character by character.
## Remediation
Upgrade `org.springframework.boot:spring-boot-devtools` to version 3.5.14, 4.0.6 or higher.
## References
- [GitHub Commit](https://github.com/spring-projects/spring-boot/commit/4b0862cc00815a47b22339d7eac7ddc3b6645bd4)
- [Spring Security Advisory](https://spring.io/security/cve-2026-40972)
",HIGH,org.springframework.boot:spring-boot-devtools,7.7,3.5.14,tn.esprit.spring.services:timesheet-devops@1.0,,,['Snyk'],Snyk,1,0.8,['tn.esprit.spring.services:timesheet-devops@1.0'],0,Unknown,,0.00262,0.17754,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
CVE-2026-34500,Improper Authentication,"## Overview
[org.apache.tomcat.embed:tomcat-embed-core](https://mvnrepository.com/artifact/org.apache.tomcat.embed/tomcat-embed-core) is a Core Tomcat implementation.

Affected versions of this package are vulnerable to Improper Authentication in `processOCSPRequest()`, which is part of the the `CLIENT_CERT` authentication process. In some ""edge cases"", an attacker can trigger a soft-fail of OCSP checks when soft-fail is disabled.
## Remediation
Upgrade `org.apache.tomcat.embed:tomcat-embed-core` to version 9.0.117, 10.1.54, 11.0.21 or higher.
## References
- [Apache Mailing List](https://lists.apache.org/thread/7rcl4zdxryc8hy3htyfyxkbqpxjtfdl2)
- [GitHub Commit](https://github.com/apache/tomcat/commit/c13e60e732ea6d07087293a41ad1866c20848271)
- [OSS Security Advisory](http://www.openwall.com/lists/oss-security/2026/04/09/29)
",HIGH,org.apache.tomcat.embed:tomcat-embed-core,8.3,9.0.117,tn.esprit.spring.services:timesheet-devops@1.0,,,['Snyk'],Snyk,1,0.8,['tn.esprit.spring.services:timesheet-devops@1.0'],0,Unknown,,0.00469,0.3883,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
CVE-2026-34487,Apache Tomcat: Apache Tomcat: Information disclosure via sensitive data in log files,"Insertion of Sensitive Information into Log File vulnerability in the cloud membership for clustering component of Apache Tomcat exposed the Kubernetes bearer token.

This issue affects Apache Tomcat: from 11.0.0-M1 through 11.0.20, from 10.1.0-M1 through 10.1.53, from 9.0.13 through 9.0.116.

Users are recommended to upgrade to version 11.0.21, 10.1.54 or 9.0.117, which fix the issue.",HIGH,org.apache.tomcat.embed:tomcat-embed-core,7.5,"9.0.117, 10.1.54, 11.0.21",Java,"http://www.openwall.com/lists/oss-security/2026/04/09/28, https://access.redhat.com/security/cve/CVE-2026-34487",2026-04-09T20:16:25.203Z,['Trivy'],Trivy,1,0.8,"['Java', 'pom.xml']",0,Unknown,,0.00447,0.37359,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
CVE-2026-34483,Apache Tomcat: Apache Tomcat: Information disclosure due to improper encoding in JsonAccessLogValve,"Improper Encoding or Escaping of Output vulnerability in the JsonAccessLogValve component of Apache Tomcat.

This issue affects Apache Tomcat: from 11.0.0-M1 through 11.0.20, from 10.1.0-M1 through 10.1.53, from 9.0.40 through 9.0.116.

Users are recommended to upgrade to version 11.0.21, 10.1.54 or 9.0.117 , which fix the issue.",HIGH,org.apache.tomcat.embed:tomcat-embed-core,7.5,"9.0.116, 10.1.54, 11.0.21",Java,"http://www.openwall.com/lists/oss-security/2026/04/09/26, https://access.redhat.com/security/cve/CVE-2026-34483",2026-04-09T20:16:24.937Z,['Trivy'],Trivy,1,0.8,"['Java', 'pom.xml']",0,Unknown,,0.00461,0.3832,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
CVE-2026-29145,Improper Authentication,"## Overview
[org.apache.tomcat.embed:tomcat-embed-core](https://mvnrepository.com/artifact/org.apache.tomcat.embed/tomcat-embed-core) is a Core Tomcat implementation.

Affected versions of this package are vulnerable to Improper Authentication in `processOCSPRequest()`, which is part of the the `CLIENT_CERT` authentication process. An attacker can trigger a soft-fail of OCSP checks when soft-fail is disabled.
## Remediation
Upgrade `org.apache.tomcat.embed:tomcat-embed-core` to version 9.0.116, 10.1.53, 11.0.20 or higher.
## References
- [Apache Mailing List](https://lists.apache.org/thread/yz5fxmhd2j43wgqykssdo7kltws57jfz)
- [GitHub Commit](https://github.com/apache/tomcat/commit/721591f7bff424c693f26adc18ae9b9abac3655b)
- [GitHub Commit](https://github.com/apache/tomcat-native/commit/a0127f7d3b68dca553261f8d7d3540bfeeafc0d2)
- [OSS Security Advisory](http://www.openwall.com/lists/oss-security/2026/04/09/23)
",HIGH,org.apache.tomcat.embed:tomcat-embed-core,8.8,9.0.116,tn.esprit.spring.services:timesheet-devops@1.0,,,['Snyk'],Snyk,1,0.8,['tn.esprit.spring.services:timesheet-devops@1.0'],0,Unknown,,0.00715,0.51273,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.5
GHSA-mjmj-j48q-9wg2,SnakeYaml Constructor Deserialization Remote Code Execution,SnakeYaml Constructor Deserialization Remote Code Execution,HIGH,snakeyaml,8.3,2.0,snakeyaml v1.28,https://github.com/advisories/GHSA-mjmj-j48q-9wg2,,['Grype'],Grype,1,0.5,['snakeyaml v1.28'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-cx7f-g6mp-7hqm,Path traversal vulnerability in functional web frameworks,Path traversal vulnerability in functional web frameworks,HIGH,spring-webmvc,7.5,No fix,spring-webmvc v5.3.9,https://github.com/advisories/GHSA-cx7f-g6mp-7hqm,,['Grype'],Grype,1,0.5,['spring-webmvc v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-5j33-cvvr-w245,Apache Tomcat Time-of-check Time-of-use (TOCTOU) Race Condition vulnerability,Apache Tomcat Time-of-check Time-of-use (TOCTOU) Race Condition vulnerability,HIGH,tomcat-embed-core,9.8,9.0.98,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-5j33-cvvr-w245,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-g5vr-rgqm-vf78,Spring Framework Path Traversal vulnerability,Spring Framework Path Traversal vulnerability,HIGH,spring-webmvc,7.5,No fix,spring-webmvc v5.3.9,https://github.com/advisories/GHSA-g5vr-rgqm-vf78,,['Grype'],Grype,1,0.5,['spring-webmvc v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-ccgv-vj62-xf9h,Spring Web vulnerable to Open Redirect or Server Side Request Forgery,Spring Web vulnerable to Open Redirect or Server Side Request Forgery,HIGH,spring-web,8.1,5.3.32,spring-web v5.3.9,https://github.com/advisories/GHSA-ccgv-vj62-xf9h,,['Grype'],Grype,1,0.5,['spring-web v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-hgjh-9rj2-g67j,Spring Framework URL Parsing with Host Validation Vulnerability,Spring Framework URL Parsing with Host Validation Vulnerability,HIGH,spring-web,8.1,5.3.33,spring-web v5.3.9,https://github.com/advisories/GHSA-hgjh-9rj2-g67j,,['Grype'],Grype,1,0.5,['spring-web v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-fccv-jmmp-qg76,Apache Tomcat Improper Input Validation vulnerability,Apache Tomcat Improper Input Validation vulnerability,HIGH,tomcat-embed-core,7.5,9.0.83,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-fccv-jmmp-qg76,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-g5mm-vmx4-3rg7,Improper handling of case sensitivity in Spring Framework,Improper handling of case sensitivity in Spring Framework,HIGH,spring-context,7.5,5.3.19,spring-context v5.3.9,https://github.com/advisories/GHSA-g5mm-vmx4-3rg7,,['Grype'],Grype,1,0.5,['spring-context v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-wm9w-rjj3-j356,Apache Tomcat - Denial of Service,Apache Tomcat - Denial of Service,HIGH,tomcat-embed-core,7.5,9.0.90,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-wm9w-rjj3-j356,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-hfrx-6qgj-fp6c,Apache Commons FileUpload denial of service vulnerability,Apache Commons FileUpload denial of service vulnerability,HIGH,tomcat-embed-core,7.5,9.0.71,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-hfrx-6qgj-fp6c,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-wxqc-pxw9-g2p8,Spring Framework vulnerable to denial of service,Spring Framework vulnerable to denial of service,HIGH,spring-expression,7.5,5.3.27,spring-expression v5.3.9,https://github.com/advisories/GHSA-wxqc-pxw9-g2p8,,['Grype'],Grype,1,0.5,['spring-expression v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-27hp-xhwr-wr2m,Apache Tomcat Time-of-check Time-of-use (TOCTOU) Race Condition vulnerability,Apache Tomcat Time-of-check Time-of-use (TOCTOU) Race Condition vulnerability,HIGH,tomcat-embed-core,7.2,9.0.98,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-27hp-xhwr-wr2m,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-rq2w-37h9-vg94,Apache Tomcat improperly escapes input from JsonErrorReportValve,Apache Tomcat improperly escapes input from JsonErrorReportValve,HIGH,tomcat-embed-core,7.5,9.0.69,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-rq2w-37h9-vg94,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-2wrp-6fg6-hmc5,Spring Framework URL Parsing with Host Validation,Spring Framework URL Parsing with Host Validation,HIGH,spring-web,8.1,5.3.34,spring-web v5.3.9,https://github.com/advisories/GHSA-2wrp-6fg6-hmc5,,['Grype'],Grype,1,0.5,['spring-web v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-m6vm-37g8-gqvh,MySQL Connectors takeover vulnerability,MySQL Connectors takeover vulnerability,HIGH,mysql-connector-java,8.3,No fix,mysql-connector-java v8.0.26,https://github.com/advisories/GHSA-m6vm-37g8-gqvh,,['Grype'],Grype,1,0.5,['mysql-connector-java v8.0.26'],0,Unknown,,0.0,0.0,0,8,prod,platform,0,"['internal-service', 'data']",0,0,1,0,0,timesheet-devops-db,1,0,99,[],39.6
GHSA-3mc7-4q67-w48m,Uncontrolled Resource Consumption in snakeyaml,Uncontrolled Resource Consumption in snakeyaml,HIGH,snakeyaml,7.5,1.31,snakeyaml v1.28,https://github.com/advisories/GHSA-3mc7-4q67-w48m,,['Grype'],Grype,1,0.5,['snakeyaml v1.28'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-jjjh-jjxp-wpff,Uncontrolled Resource Consumption in Jackson-databind,Uncontrolled Resource Consumption in Jackson-databind,HIGH,jackson-databind,7.5,2.12.7.1,jackson-databind v2.12.4,https://github.com/advisories/GHSA-jjjh-jjxp-wpff,,['Grype'],Grype,1,0.5,['jackson-databind v2.12.4'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-rgv9-q543-rqg4,Uncontrolled Resource Consumption in FasterXML jackson-databind,Uncontrolled Resource Consumption in FasterXML jackson-databind,HIGH,jackson-databind,7.5,2.12.7.1,jackson-databind v2.12.4,https://github.com/advisories/GHSA-rgv9-q543-rqg4,,['Grype'],Grype,1,0.5,['jackson-databind v2.12.4'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-25xr-qj8w-c4vf,Apache Tomcat Coyote vulnerable to Denial of Service via excessive HTTP/2 streams,Apache Tomcat Coyote vulnerable to Denial of Service via excessive HTTP/2 streams,HIGH,tomcat-embed-core,7.5,9.0.107,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-25xr-qj8w-c4vf,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-rc42-6c7j-7h5r,Spring Boot EndpointRequest.to() creates wrong matcher if actuator endpoint is not exposed,Spring Boot EndpointRequest.to() creates wrong matcher if actuator endpoint is not exposed,HIGH,spring-boot,7.3,No fix,spring-boot v2.5.4,https://github.com/advisories/GHSA-rc42-6c7j-7h5r,,['Grype'],Grype,1,0.5,['spring-boot v2.5.4'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-vmq6-5m68-f53m,logback serialization vulnerability,logback serialization vulnerability,HIGH,logback-core,7.1,1.2.13,logback-core v1.2.5,https://github.com/advisories/GHSA-vmq6-5m68-f53m,,['Grype'],Grype,1,0.5,['logback-core v1.2.5'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-57j2-w4cx-62h2,Deeply nested json in jackson-databind,Deeply nested json in jackson-databind,HIGH,jackson-databind,7.5,2.12.6.1,jackson-databind v2.12.4,https://github.com/advisories/GHSA-57j2-w4cx-62h2,,['Grype'],Grype,1,0.5,['jackson-databind v2.12.4'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-xf96-w227-r7c4,Spring Boot Welcome Page Denial of Service,Spring Boot Welcome Page Denial of Service,HIGH,spring-boot-autoconfigure,7.5,2.5.15,spring-boot-autoconfigure v2.5.4,https://github.com/advisories/GHSA-xf96-w227-r7c4,,['Grype'],Grype,1,0.5,['spring-boot-autoconfigure v2.5.4'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-vmq6-5m68-f53m,logback serialization vulnerability,logback serialization vulnerability,HIGH,logback-classic,7.1,1.2.13,logback-classic v1.2.5,https://github.com/advisories/GHSA-vmq6-5m68-f53m,,['Grype'],Grype,1,0.5,['logback-classic v1.2.5'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-h3gc-qfqq-6h8f,Apache Tomcat - DoS in multipart upload,Apache Tomcat - DoS in multipart upload,HIGH,tomcat-embed-core,7.5,9.0.106,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-h3gc-qfqq-6h8f,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
CVE-2024-24549,Denial of Service (DoS),"## Overview
[org.apache.tomcat.embed:tomcat-embed-core](https://mvnrepository.com/artifact/org.apache.tomcat.embed/tomcat-embed-core) is a Core Tomcat implementation.

Affected versions of this package are vulnerable to Denial of Service (DoS) when processing a crafted HTTP/2 request. If the request exceeded any of the configured limits for headers, the associated HTTP/2 stream was not reset until after all of the headers had been processed.

## Details

Denial of Service (DoS) describes a family of attacks, all aimed at making a system inaccessible to its intended and legitimate users.

Unlike other vulnerabilities, DoS attacks usually do not aim at breaching security. Rather, they are focused on making websites and services unavailable to genuine users resulting in downtime.

One popular Denial of Service vulnerability is DDoS (a Distributed Denial of Service), an attack that attempts to clog network pipes to the system by generating a large volume of traffic from many machines.

When it comes to open source libraries, DoS vulnerabilities allow attackers to trigger such a crash or crippling of the service by using a flaw either in the application code or from the use of open source libraries.

Two common types of DoS vulnerabilities:

* High CPU/Memory Consumption- An attacker sending crafted requests that could cause the system to take a disproportionate amount of time to process. For example, [commons-fileupload:commons-fileupload](https://security.snyk.io/vuln/SNYK-JAVA-COMMONSFILEUPLOAD-30082).

* Crash - An attacker sending crafted requests that could cause the system to crash. For Example,  [npm `ws` package](https://snyk.io/vuln/npm:ws:20171108)

## Remediation
Upgrade `org.apache.tomcat.embed:tomcat-embed-core` to version 8.5.99, 9.0.86, 10.1.19, 1.0.0-M17 or higher.
## References
- [Apache Thread](https://lists.apache.org/thread/4c50rmomhbbsdgfjsgwlb51xdwfjdcvg)
- [GitHub Commit](https://github.com/apache/tomcat/commit/810f49d5ff6d64b704af85d5b8d0aab9ec3c83f5)
- [PoC](https://github.com/Abdurahmon3236/CVE-2024-24549)
",HIGH,org.apache.tomcat.embed:tomcat-embed-core,7.5,8.5.99,tn.esprit.spring.services:timesheet-devops@1.0,,,['Snyk'],Snyk,1,0.8,['tn.esprit.spring.services:timesheet-devops@1.0'],0,Unknown,,0.23072,0.97597,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],43.0
GHSA-wmwf-9ccg-fff5,Apache Tomcat Vulnerable to Relative Path Traversal,Apache Tomcat Vulnerable to Relative Path Traversal,HIGH,tomcat-embed-core,7.5,9.0.109,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-wmwf-9ccg-fff5,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
SNYK-JAVA-COMFASTERXMLJACKSONCORE-7569538,Denial of Service (DoS),"## Overview
[com.fasterxml.jackson.core:jackson-core](https://github.com/FasterXML/jackson-core) is a Core Jackson abstractions, basic JSON streaming API implementation

Affected versions of this package are vulnerable to Denial of Service (DoS) due to missing input size validation when performing numeric type conversions. A remote attacker can exploit this vulnerability by causing the application to deserialize data containing certain numeric types with large values, causing the application to exhaust all available resources.

## Details

Denial of Service (DoS) describes a family of attacks, all aimed at making a system inaccessible to its intended and legitimate users.

Unlike other vulnerabilities, DoS attacks usually do not aim at breaching security. Rather, they are focused on making websites and services unavailable to genuine users resulting in downtime.

One popular Denial of Service vulnerability is DDoS (a Distributed Denial of Service), an attack that attempts to clog network pipes to the system by generating a large volume of traffic from many machines.

When it comes to open source libraries, DoS vulnerabilities allow attackers to trigger such a crash or crippling of the service by using a flaw either in the application code or from the use of open source libraries.

Two common types of DoS vulnerabilities:

* High CPU/Memory Consumption- An attacker sending crafted requests that could cause the system to take a disproportionate amount of time to process. For example, [commons-fileupload:commons-fileupload](https://security.snyk.io/vuln/SNYK-JAVA-COMMONSFILEUPLOAD-30082).

* Crash - An attacker sending crafted requests that could cause the system to crash. For Example,  [npm `ws` package](https://snyk.io/vuln/npm:ws:20171108)

## Remediation
Upgrade `com.fasterxml.jackson.core:jackson-core` to version 2.15.0-rc1 or higher.
## References
- [GitHub Commit](https://github.com/FasterXML/jackson-core/commit/3af7e3eda0076ed44414e671501da358c146c549)
- [GitHub Issue](https://github.com/FasterXML/jackson-core/issues/861)
- [GitHub PR](https://github.com/FasterXML/jackson-core/pull/827)
",HIGH,com.fasterxml.jackson.core:jackson-core,8.7,2.15.0-rc1,tn.esprit.spring.services:timesheet-devops@1.0,,,['Snyk'],Snyk,1,0.5,['tn.esprit.spring.services:timesheet-devops@1.0'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
SNYK-JAVA-COMFASTERXMLJACKSONCORE-15907551,Allocation of Resources Without Limits or Throttling,"## Overview
[com.fasterxml.jackson.core:jackson-core](https://github.com/FasterXML/jackson-core) is a Core Jackson abstractions, basic JSON streaming API implementation

Affected versions of this package are vulnerable to Allocation of Resources Without Limits or Throttling in the enforcement of document length constraints in blocking, async, and DataInput parser processes. An attacker can cause excessive resource consumption by submitting oversized JSON documents that bypass configured size limits.
## Remediation
Upgrade `com.fasterxml.jackson.core:jackson-core` to version 2.21.2 or higher.
## References
- [GitHub Commit](https://github.com/FasterXML/jackson-core/commit/74c9ee255d1534c179bc7d3de48941bf39a9079c)
- [GitHub Commit](https://github.com/FasterXML/jackson-core/commit/7ce3622f40e66bd821b5184d6055d8493afac5f3)
- [GitHub Issue](https://github.com/FasterXML/jackson-core/issues/1570)
- [Maintainer's Advisory](https://github.com/FasterXML/jackson-core/security/advisories/GHSA-2m67-wjpj-xhg9)
",HIGH,com.fasterxml.jackson.core:jackson-core,8.7,2.21.2,tn.esprit.spring.services:timesheet-devops@1.0,,,['Snyk'],Snyk,1,0.5,['tn.esprit.spring.services:timesheet-devops@1.0'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
